194608194608,0.75
194609194609,0.7
194610194610,0.43
194611194611,0.59
194612194612,-0.11
194701194701,-0.01
194702194702,0.31
194703194703,0.46
194704194704,0.6
194705194705,0.85
194706194706,0.37
194707194707,-0.11
194708194708,-0.41
194709194709,-0.63
194710194710,-0.36
194711194711,0.14
194712194712,0.35
194801194801,-0.12
194802194802,0.08
194803194803,0.12
194804194804,0.08
194805194805,0.21
194806194806,0.25
194807194807,0.04
194808194808,-0.18
194809194809,-0.18
194810194810,0.04
194811194811,0
194812194812,-0.41
194901194901,-0.21
194902194902,0.29
194903194903,0.02
194904194904,0.07
194905194905,-0.08
194906194906,0.19
194907194907,0.15
194908194908,0.23
194909194909,0.38
194910194910,0.34
194911194911,-0.04
194912194912,-0.23
195001195001,-0.04
195002195002,-0.53
195003195003,-0.34
195004195004,-0.21
195005195005,-0.01
195006195006,-0.18
195007195007,-0.18
195008195008,-0.21
195009195009,-0.44
195010195010,-0.4
195011195011,-0.25
195012195012,-0.02
195101195101,-0.08
195102195102,0.27
195103195103,0.17
195104195104,-0.2
195105195105,0.19
195106195106,-0.11
195107195107,-0.23
195108195108,-0.2
195109195109,0.09
195110195110,-0.16
195111195111,0.22
195112195112,0.17
195201195201,0.02
195202195202,0.13
195203195203,0.07
195204195204,0.39
195205195205,0.31
195206195206,-0.18
195207195207,-0.42
195208195208,-0.49
195209195209,-0.41
195210195210,-0.5
195211195211,0.03
195212195212,0.12
195301195301,0.37
195302195302,0.38
195303195303,0.22
195304195304,-0.23
195305195305,0.54
195306195306,0.05
195307195307,-0.2
195308195308,-0.01
195309195309,0.15
195310195310,-0.07
195311195311,0.08
195312195312,0.05
195401195401,-0.31
195402195402,0.01
195403195403,0.18
195404195404,0.2
195405195405,0.14
195406195406,-0.15
195407195407,-0.56
195408195408,-0.58
195409195409,-0.64
195410195410,-0.73
195411195411,-0.17
195412195412,-0.33
195501195501,-0.44
195502195502,-0.49
195503195503,-0.09
195504195504,-0.1
195505195505,-0.48
195506195506,-0.5
195507195507,-0.38
195508195508,-0.14
195509195509,-0.47
